"Campus","Year","Faculty",
"8550","1996","530331884.88",
"8551","1992","0",
"8552","1970","265.620669287",
"8553","1974","305061.12913973",
"8554","1970","34.771453",
"8555","2008","2542.5498963",
"8556","1985","2087469.87",
"8557","1999","553429.9",
"8558","2014","387517295.65609",
"8559","2016","1044",
"8560","1987","271.338176",
"8561","2013","85018.73",
"8562","2009","320492552",
"8563","2006","317254",
"8564","2009","1405.35135046",
"8565","2011","438525787.185",
"8566","1975","14934236.65",
"8567","1999","153458648.38",
"8568","1970","43460504.302084",
"8569","2017","0",
"8570","1997","21104180.250181",
"8571","1974","24.076",
"8572","1986","2.93031",
"8573","2003","0",
"8574","1980","662671528.26861",
"8575","1987","37310.3",
"8576","1987","14.412028003",
"8577","1984","0",
"8578","2018","0",
"8579","2000","3158745.4",
"8580","1985","16952.025",
"8581","1992","111284435.3588",
"8582","1974","0",
"8583","2020","1.09705531",
"8584","1989","12910",
"8585","2022","609275.3",
"8586","1996","6680.760077",
"8587","2022","648.1",
"8588","2007","345567077.66",
"8589","2022","43387",
"8590","1998","2921.584653589",
"8591","2017","5.8591",
"8592","1982","340.122488532",
"8593","1983","1",
"8594","2018","6.82406396",
"8595","2023","3",
"8596","1998","40750.5",
"8597","1991","387096.2760416",
"8598","1998","64413.4458682",
"8599","2021","62591.42",
"8600","2003","254.485",
"8601","1971","213340645.06906",
"8602","1998","353.4976",
"8603","1997","49251062.91364",
"8604","1989","473201.8108664",
"8605","2022","20.6741784",
"8606","2006","1088.86912",
"8607","2019","797495.8865186",
"8608","1974","704.2113316",
"8609","1973","1.5726561",
"8610","1988","17402355",
"8611","1997","17.8122684",
"8612","1997","4664.61",
"8613","1984","0.4149946",
"8614","1986","921829.827",
"8615","2019","625149.39613995",
"8616","2020","31402.418",
"8617","1990","157871.7141083",
"8618","1982","100",
"8619","2008","56389.36769",
"8620","2018","995489",
"8621","1979","194.258",
"8622","2023","2064971.6417067",
"8623","2008","380789927.90409",
"8624","2021","925246.95704",
"8625","2006","4739.356197",
"8626","1998","630572.54",
"8627","1996","6763233",
"8628","2024","40780606.19",
"8629","2017","1543.9",
"8630","1977","304910.462",
"8631","1990","124193829.3695",
"8632","2002","50161327.26",
"8633","1986","35706.9508",
"8634","1981","84737830",
"8635","2011","3410.75",
"8636","1994","302.2",
"8637","1987","106116112.14897",
"8638","2003","3.24",
"8639","2023","21248.7530487",
"8640","2007","558977.6984",
"8641","2000","166523.39",
"8642","2001","67880465.34",
"8643","1971","9",
"8644","2009","0",
"8645","1980","45.048",
"8646","2021","407512879.55",
"8647","1995","0",
"8648","1981","0",
"8649","1998","1040.355",
"8650","1996","0",
"8651","1997","2306.419799",
"8652","2022","45.7247",
"8653","2013","12001.508996",
"8654","1979","63001.0955907",
"8655","2021","6.68",
"8656","1974","0",
"8657","1993","50215652.687",
"8658","2018","3172664",
"8659","1992","10503142.281",
"8660","2004","4",
"8661","2008","2.2793526",
"8662","2022","1692.899355879",
"8663","2002","45.0766",
"8664","2015","4.9",
"8665","1988","22891.3679333",
"8666","2009","0.451889",
"8667","2008","42",
"8668","1998","5333497.1570295",
"8669","1994","877.78038268",
"8670","1989","1828.331017",
"8671","2005","1999152.1753",
"8672","2019","131.199243168",
"8673","1978","717.442999227",
"8674","1993","0.9",
"8675","2004","0",
"8676","1974","3",
"8677","2012","18.5244",
"8678","1982","429429.500121",
"8679","2024","0",
"8680","2003","255.259384",
"8681","1987","5495.914837",
"8682","2010","508138.1",
"8683","1973","3536489",
"8684","2004","0",
"8685","1984","1449011.28",
"8686","1978","3453350",
"8687","2014","694.18486169",
"8688","1997","5961.01627",
"8689","1971","20.51343",
"8690","1987","243.61",
"8691","1997","118.70897071",
"8692","1998","0",
"8693","1998","70741.226234311",
"8694","1989","2372571.7389164",
"8695","1986","590606.39",
"8696","2002","49248.12",
"8697","1988","31086.74445",
"8698","1976","95623261.9102",
"8699","1988","64928172.59",
"8700","1974","519.685",
"8701","2025","2336.215839",
"8702","1989","184482.79491",
"8703","1993","5322.40999",
"8704","1979","45010.524",
"8705","1985","5696446.2568915",
"8706","2004","337654052.7239",
"8707","2020","1.37",
"8708","2011","677.3",
"8709","1986","32",
"8710","1978","4018798.4996009",
"8711","1979","2167005.4",
"8712","2003","423450",
"8713","2005","82474.4995",
"8714","1988","5.98341738",
"8715","2011","568.9339",
"8716","1980","241434431.94093",
"8717","1998","16817544.7",
"8718","2014","2660960.04562",
"8719","1982","0",
"8720","1982","30.9876932",
"8721","2012","117.85313",
"8722","2016","71148.691077",
"8723","1989","1853.175",
"8724","2009","143.617",
"8725","2021","5956273",
"8726","1999","2.02274307",
"8727","2009","28.75346217",
"8728","1993","5.9107",
"8729","1995","128.9",
"8730","2013","3476276.7712076",
"8731","1982","145570.88049",
"8732","2022","61.905572",
"8733","1986","874928.88854811",
"8734","2015","58.279666",
"8735","1992","3285.6774",
"8736","2019","0",
"8737","1981","33569.22841296",
"8738","2016","777848.40428946",
"8739","1993","26493.0077",
"8740","1974","0",
"8741","2017","1",
"8742","2007","14836850.50246",
"8743","2014","37.4451",
"8744","1996","538.53055821",
"8745","2001","0",
"8746","1989","1.8",
"8747","1988","1.153",
"8748","1996","0",
"8749","1999","0",
"8750","1976","390622.9397365",
"8751","2025","885149.550154",
"8752","2009","7100.0682",
"8753","2006","2146.4260616",
"8754","2021","7.941",
"8755","1973","43069.08750601",
"8756","2013","9384288.339854",
"8757","1992","720.54569",
"8758","1994","0",
"8759","2003","2",
"8760","2004","4361.51",
"8761","2018","681224270.2",
"8762","1995","65573.86",
"8763","2012","6768633.516796",
"8764","2001","19234.81788338",
"8765","1972","58",
"8766","1998","23536491.770619",
"8767","1975","356",
"8768","2017","17.67",
"8769","2010","299291.743",
"8770","1971","88967551.796989",
"8771","1989","614770.22598",
"8772","1984","17.632311",
"8773","2025","3127.53506",
"8774","1976","843.6448066",
"8775","1972","659108442.25",
"8776","1991","4863130.0161",
"8777","2017","5150.86199893",
"8778","1988","0",
"8779","1978","192.41859",
"8780","2014","52633368",
"8781","2017","145054.769367",
"8782","2016","34727040.636222",
"8783","1980","151480.1458",
"8784","1994","86434134.247265",
"8785","1999","51.6043",
"8786","1979","479370.84599504",
"8787","2021","6.09",
"8788","2004","2280.23",
"8789","2009","8632.93",
"8790","2008","11598.44",
"8791","2001","1.926254",
"8792","2019","1404439",
"8793","1976","73497.19481",
"8794","1990","38.5",
"8795","1994","49095.3376632",
"8796","2003","35835562.35765",
"8797","2002","790030.0827092",
"8798","2021","0",
"8799","1970","3063969.944",
"8800","1992","30.62331",
"8801","1994","6278651.4",
"8802","1999","4918.615623609",
"8803","2012","121.16654",
"8804","2005","0.67",
"8805","2017","40.346637",
"8806","1978","43045026.561421",
"8807","2020","32779.93274",
"8808","2022","1.43",
"8809","1986","73",
"8810","1987","53745.01422",
"8811","1986","4598.24818",
"8812","2000","39.94957624",
"8813","1979","4725880.26",
"8814","1973","4995.337",
"8815","2011","0",
"8816","2001","204584858",
"8817","1987","22.19",
"8818","1982","6041958.14",
"8819","2023","49932.33418956",
"8820","2012","522263.231",
"8821","1987","640.1235062",
"8822","1980","508183.59",
"8823","1993","68957.2",
"8824","2024","217446.641711",
"8825","1999","24981.230430305",
"8826","1985","2064.0938",
"8827","2025","67.496066591",
"8828","1972","2966.3274765",
"8829","2022","283.459688",
"8830","1977","137",
"8831","1977","69.1593",
"8832","2005","700699.21",
"8833","1984","0",
"8834","1972","116281581.7558",
"8835","1980","12108304.455",
"8836","2019","105",
"8837","1988","1236500.2821814",
"8838","2025","6008.76130622",
"8839","1970","1441054.7459",
"8840","2014","0.73572",
"8841","1985","287478.0143846",
"8842","2002","13.595",
"8843","1988","29730.64354933",
"8844","2023","39528",
"8845","1983","1.7330059",
"8846","2018","0",
"8847","2007","0.91141",
"8848","2024","2073380.14",
"8849","1991","1430418.29008",
"8850","1987","235850",
"8851","1981","2212.641",
"8852","2019","177.51",
"8853","1992","19272.5194927",
"8854","1984","3",
"8855","1984","1967241.3",
"8856","2014","25.345",
"8857","1985","23055.5948",
"8858","2009","485.8",
"8859","2001","39958.9601",
"8860","1979","4.8356551",
"8861","2008","145388.12145",
"8862","1996","1.8",
"8863","2010","0.46",
"8864","1987","34904124.500256",
"8865","2018","4313668.4946293",
"8866","2011","7284680.42869",
"8867","2017","0",
"8868","1978","13.6",
"8869","1991","2740308.9388",
"8870","1978","23280.8026",
"8871","1975","1045.93994",
"8872","1998","526661",
"8873","2006","5299270.6672657",
"8874","1993","167.76596",
"8875","1987","645496956.21823",
"8876","1991","94556",
"8877","2019","22.9",
"8878","2008","1.05484823",
"8879","2014","9.747",
"8880","1997","9.1321",
"8881","1989","250",
"8882","2011","48330766.024117",
"8883","1975","3.040260823",
"8884","2019","9005438.4",
"8885","2001","1690.708",
"8886","1993","467425.8768",
"8887","2010","35822385.6356",
"8888","2016","92.74",
"8889","2007","28588965.1694",
"8890","1973","203.9",
"8891","2015","0.7",
"8892","1974","957880.3159",
"8893","1970","2039.3",
"8894","1995","204773119",
"8895","1984","360.8946",
"8896","2021","287117386.71916",
"8897","1981","142.201",
"8898","1999","44",
"8899","1986","109889.403",
"8900","2020","39.65",
"8901","1973","291967668.6",
"8902","2001","14107422.6",
"8903","1997","708427.9398",
"8904","1981","3499.79985",
"8905","2006","0.56608647",
"8906","2008","143969.1301",
"8907","2007","4.26",
"8908","2005","547288.70745359",
"8909","1997","3262145.2584175",
"8910","1992","6.834907",
"8911","1995","1997811.0294",
"8912","1992","0.92223",
"8913","2024","0.2145",
"8914","2025","3155.10976",
"8915","1999","673216.6384",
"8916","2015","14.886662",
"8917","1984","1205.2",
"8918","2006","3.0570817",
"8919","1973","686011844.84",
"8920","2002","606.2568725",
"8921","2012","421999.66",
"8922","2001","0",
"8923","2023","110034.8",
"8924","2014","49812108.387883",
"8925","2023","15268.06447",
"8926","1996","389530191.7",
"8927","2000","0",
"8928","2002","0",
"8929","1977","4.517067114",
"8930","1988","0",
"8931","2015","136308140.91489",
"8932","1999","921.114089",
"8933","2010","2.33",
"8934","2009","0",
"8935","1997","6.567",
"8936","2016","11747.62179532",
"8937","1975","708.58014219",
"8938","1994","4482952.6",
"8939","1970","604.96",
"8940","2018","0",
"8941","1990","2521.4393549",
"8942","2007","181875.44432646",
"8943","1978","914",
"8944","1999","33826455.5098",
"8945","1976","33.92413",
"8946","1972","688.8601",
"8947","2020","130.075887",
"8948","1994","7.17469",
"8949","2012","0",
"8950","2023","393.9139037",
"8951","2015","1976.247",
"8952","2022","2248.92292",
"8953","1970","64260483.077",
"8954","1979","478755651.30024",
"8955","2007","19902034.160606",
"8956","2000","767242",
"8957","1986","7.4941",
"8958","1983","4.021",
"8959","2021","37",
"8960","1982","4253.0354",
"8961","2006","5074.7231",
"8962","2013","41.1462",
"8963","1987","479205.8232",
"8964","2010","2037521.5633833",
"8965","2013","166589.8565",
"8966","2014","8009.6",
"8967","2018","225.73",
"8968","1991","0",
"8969","2010","3582931.46",
"8970","2010","150352477.7",
"8971","1988","93718944.09177",
"8972","1991","596.61406",
"8973","2018","0",
"8974","2025","6954192.2428",
"8975","1970","45495150.110131",
"8976","1974","3394.148",
"8977","1975","65.57",
"8978","2017","83.44566",
"8979","2019","258250700.02997",
"8980","1995","0",
"8981","1990","1.1498058",
"8982","1974","3051949.43",
"8983","2019","0",
"8984","1978","8.8687185",
"8985","1994","3899796.64",
"8986","1974","0",
"8987","1970","5906765.3397668",
"8988","1970","20907.245",
"8989","2004","13635.303",
"8990","1981","9705143.226632",
"8991","1973","60.76",
"8992","2020","0",
"8993","1973","0",
"8994","1990","456335903.67",
"8995","1993","0.5294",
"8996","2013","233066216",
"8997","1999","3029138.5282",
"8998","1982","0.976724304",
"8999","1975","703294851.25165",
"9000","2024","2807.7",
"9001","2014","2.381",
"9002","2022","6192058",
"9003","1998","1672.4",
"9004","1994","1112",
"9005","1988","5835559.7625156",
"9006","2005","2590.9771492",
"9007","1992","2383.7653704",
"9008","1982","4529.3197",
"9009","2024","0",
"9010","1990","55869616.13607",
"9011","2018","12.59848509",
"9012","1991","4897352.416669",
"9013","1978","172160.1595839",
"9014","1979","0",
"9015","1991","16.4373257",
"9016","1971","370524.89827",
"9017","2018","0",
"9018","2009","318.978225",
"9019","1970","28635.22",
"9020","2020","2",
"9021","1992","874.1281676",
"9022","1998","272732.8108",
"9023","2016","1955.4459",
"9024","2006","10.6",
"9025","1977","9.3",
"9026","1988","730761.688",
"9027","1998","742331.712",
"9028","2024","3285.233",
"9029","1992","30042.88331817",
"9030","1972","232.95",
"9031","2014","31138.4054591",
"9032","2025","13350925.9",
"9033","1972","72.422",
"9034","1983","1869.568",
"9035","1988","0.8444",
"9036","1978","16654.9796",
"9037","2025","455680.69023",
"9038","1987","694.494",
"9039","2013","28.98271806",
"9040","1974","0",
"9041","1979","2076357.1966",
"9042","2016","79926.579027896",
"9043","1994","447.22880103",
"9044","2012","471126.02259314",
"9045","2003","9.79",
"9046","1975","190629.32",
"9047","1995","2407721.4750485",
"9048","2021","149063.8",
"9049","1982","187.44465765",
"9050","1976","652445.362073",
"9051","1998","1622357.2",
"9052","1990","23315.6462",
"9053","2017","7187.35",
"9054","2024","135384.73418463",
"9055","1998","200469112.387",
"9056","2005","41874",
"9057","2005","0",
"9058","1988","2075152.072281",
"9059","1999","1388.54",
"9060","1991","4.4450642",
"9061","1982","649945979.66",
"9062","1986","6070649.7155152",
"9063","1973","150438.43",
"9064","2015","14549.61",
"9065","1985","27.85685799",
"9066","2005","0",
"9067","2018","6.269",
"9068","1974","92214957.2246",
"9069","2001","11901.9",
"9070","2009","449690.85052",
"9071","2006","344.99223814",
"9072","1992","488.28",
"9073","2007","163.870145",
"9074","1981","2.5147893",
"9075","2003","362.17",
"9076","2001","13688710.879509",
"9077","1980","4.51138",
"9078","1979","395434.595321",
"9079","1977","11992.75310125",
"9080","1977","35.56",
"9081","2005","0.4947",
"9082","1981","284367735.03822",
"9083","1977","3546.442",
"9084","1988","1369988.29",
"9085","2010","22.1998335",
"9086","2023","27.674696097",
"9087","1970","26.37",
"9088","2014","13534.11405912",
"9089","2000","18159696.765809",
"9090","1987","468.73",
"9091","2008","138.8839",
"9092","2005","386.6222266",
"9093","2021","5122.17705728",
"9094","2009","2136.17937",
"9095","2016","0",
"9096","1988","2580296.35029",
"9097","2012","8138.660197",
"9098","2009","16246510.73687",
"9099","1972","15377.278",
"9100","2021","0",
"9101","1971","44835.1",
"9102","2002","72.59844",
"9103","2006","3836688.4546",
"9104","1998","27.20458",
"9105","1991","277.62",
"9106","1973","6355",
"9107","1998","8.142",
"9108","1999","0.66",
"9109","1970","2.465098",
"9110","1979","14.508124",
"9111","2016","2",
"9112","1993","29",
"9113","2002","201503766.4545",
"9114","1983","12.54930073",
"9115","1996","24261.4",
"9116","2021","57153.09",
"9117","2017","0",
"9118","1975","290031322.098",
"9119","2011","2.5452704",
"9120","1974","967409.61579",
"9121","1985","2.595",
"9122","2014","3.04897",
"9123","2014","43311.08",
"9124","1982","518.80432616",
"9125","2009","402.1",
"9126","2014","12062914.907681",
"9127","2008","10468.2",
"9128","2013","18014.945633",
"9129","2024","85268.935128937",
"9130","2022","13493611.895084",
"9131","2016","148314.544773",
"9132","1989","7559.6",
"9133","1997","4359170.8105747",
"9134","1976","2698100.55945",
"9135","1971","51324.4393",
"9136","1977","879634.6688153",
"9137","2016","0.17196052",
"9138","2020","5271.305637",
"9139","1976","652.4603",
"9140","1986","23006.775253",
"9141","1978","162.85373875",
"9142","1980","38.06964809",
"9143","2019","150.6231",
"9144","1987","859320",
"9145","2017","219596.0447",
"9146","1988","7.48515",
"9147","1983","2745.7449",
"9148","2014","7806",
"9149","1980","4267540.568543",
"9150","1974","33017.9",
"9151","1990","0.456295467",
"9152","2009","561.350658117",
"9153","1998","192900302.40902",
"9154","1974","56314.31084",
"9155","2024","19.446539",
"9156","1972","16254554.5894",
"9157","2015","61672",
"9158","1997","17764.43",
