"Year","Campus","Degrees",
"2019","6650","7",
"2019","6673","8",
"2019","6745","6",
"2019","6771","4",
"2019","6787","6",
"2019","6805","0",
"2019","6840","2",
"2019","6903","3",
"2019","6910","8",
"2019","6935","8",
"2019","6995","0",
"2019","7025","1",
"2019","7092","5",
"2019","7133","3",
"2019","7165","7",
"2019","7189","1",
"2019","7288","1",
"2019","7294","2",
"2019","7298","1",
"2019","7355","4",
"2019","7357","2",
"2019","7465","1",
"2019","7479","7",
"2019","7643","7",
"2019","7646","5",
"2019","7719","8",
"2019","7722","3",
"2019","7744","3",
"2019","7805","6",
"2019","7862","3",
"2019","8029","5",
"2019","8083","2",
"2019","8138","7",
"2019","8242","4",
"2019","8282","7",
"2019","8377","9",
"2019","8452","3",
"2019","8481","2",
"2019","8548","6",
"2019","8574","3",
"2019","8618","1",
"2019","8662","4",
"2019","8691","8",
"2019","8699","4",
"2019","8713","5",
"2019","8765","7",
"2019","8782","4",
"2019","8857","9",
"2019","8862","2",
"2019","8990","5",
"2019","9076","9",
"2019","9079","1",
"2019","9097","5",
"2019","9101","1",
"2019","9195","1",
"2019","9210","8",
"2019","9214","0",
"2019","9252","0",
"2019","9257","6",
"2019","9283","1",
"2019","9349","7",
"2019","9402","5",
"2019","9527","0",
"2019","9545","1",
"2019","9611","3",
"2019","9700","9",
"2019","9769","7",
"2020","75","6",
"2020","150","9",
"2020","162","8",
"2020","290","7",
"2020","338","9",
"2020","363","5",
"2020","388","7",
"2020","403","2",
"2020","478","7",
"2020","480","7",
"2020","577","8",
"2020","744","5",
"2020","748","0",
"2020","846","1",
"2020","905","3",
"2020","936","4",
"2020","953","8",
"2020","1013","0",
"2020","1112","5",
"2020","1117","0",
"2020","1309","8",
"2020","1350","7",
"2020","1420","6",
"2020","1449","5",
"2020","1527","9",
"2020","1566","8",
"2020","1584","3",
"2020","1608","7",
"2020","1657","3",
"2020","1679","0",
"2020","1778","2",
"2020","1802","7",
"2020","1821","7",
"2020","1933","8",
"2020","1937","1",
"2020","1984","9",
"2020","2089","5",
"2020","2103","2",
"2020","2175","5",
"2020","2205","2",
"2020","2222","9",
"2020","2251","2",
"2020","2252","0",
"2020","2262","5",
"2020","2358","9",
"2020","2385","5",
"2020","2431","4",
"2020","2459","6",
"2020","2479","2",
"2020","2624","0",
"2020","2633","3",
"2020","2726","3",
"2020","2845","0",
"2020","2870","8",
"2020","2916","2",
"2020","2947","6",
"2020","3060","8",
"2020","3071","6",
"2020","3092","9",
"2020","3108","0",
"2020","3312","6",
"2020","3411","6",
"2020","3419","7",
"2020","3458","2",
"2020","3574","6",
"2020","3631","9",
"2020","3682","8",
"2020","3693","3",
"2020","3874","5",
"2020","3922","8",
"2020","3945","1",
"2020","3966","8",
"2020","3990","3",
"2020","4007","8",
"2020","4058","4",
"2020","4064","1",
"2020","4108","6",
"2020","4168","8",
"2020","4178","1",
"2020","4350","4",
"2020","4373","6",
"2020","4384","6",
"2020","4398","5",
"2020","4551","3",
"2020","4556","7",
"2020","4640","0",
"2020","4880","3",
"2020","4886","0",
"2020","4899","5",
"2020","4922","6",
"2020","4996","6",
"2020","5037","0",
"2020","5077","3",
"2020","5201","1",
"2020","5247","1",
"2020","5301","3",
"2020","5623","0",
"2020","5645","8",
"2020","5740","5",
"2020","5785","1",
"2020","5865","8",
"2020","6001","6",
"2020","6328","1",
"2020","6555","6",
"2020","6640","1",
"2020","6742","3",
"2020","6753","4",
"2020","6820","1",
"2020","6838","9",
"2020","6978","8",
"2020","7091","4",
"2020","7115","0",
"2020","7179","0",
"2020","7181","9",
"2020","7330","8",
"2020","7424","1",
"2020","7481","7",
"2020","7507","2",
"2020","7513","7",
"2020","7514","1",
"2020","7578","3",
"2020","7616","6",
"2020","7671","7",
"2020","7708","0",
"2020","7783","6",
"2020","7845","6",
"2020","7962","7",
"2020","7965","6",
"2020","8046","6",
"2020","8074","5",
"2020","8096","8",
"2020","8097","4",
"2020","8152","6",
"2020","8185","7",
"2020","8335","4",
"2020","8360","6",
"2020","8386","8",
"2020","8397","6",
"2020","8546","2",
"2020","8559","3",
"2020","8598","7",
"2020","8689","3",
"2020","8722","7",
"2020","8762","2",
"2020","8769","1",
"2020","8792","0",
"2020","8793","5",
"2020","8880","0",
"2020","8901","0",
"2020","8905","9",
"2020","8937","1",
"2020","8940","9",
"2020","8970","8",
"2020","8971","8",
"2020","8991","2",
"2020","9044","8",
"2020","9099","4",
"2020","9115","5",
"2020","9121","8",
"2020","9199","0",
"2020","9227","4",
"2020","9296","9",
"2020","9547","9",
"2020","9551","5",
"2020","9587","9",
"2020","9599","6",
"2020","9600","9",
"2020","9605","1",
"2020","9775","7",
"2020","9787","8",
"2020","9794","0",
"2020","9797","0",
"2020","9830","5",
"2020","9840","3",
"2021","68","1",
"2021","114","9",
"2021","182","8",
"2021","198","0",
"2021","212","2",
"2021","219","1",
"2021","369","5",
"2021","482","1",
"2021","568","0",
"2021","623","8",
"2021","692","2",
"2021","704","8",
"2021","766","9",
"2021","817","2",
"2021","866","3",
"2021","922","7",
"2021","1007","5",
"2021","1021","5",
"2021","1093","0",
"2021","1131","5",
"2021","1187","4",
"2021","1220","1",
"2021","1381","5",
"2021","1509","5",
"2021","1571","8",
"2021","1585","9",
"2021","1599","2",
"2021","1602","4",
"2021","1664","2",
"2021","1689","6",
"2021","1794","6",
"2021","1831","2",
"2021","1876","9",
"2021","1996","1",
"2021","2036","7",
"2021","2120","7",
"2021","2131","7",
"2021","2186","9",
"2021","2338","8",
"2021","2497","4",
"2021","2599","5",
"2021","2651","6",
"2021","2659","6",
"2021","2744","8",
"2021","2876","5",
"2021","2895","8",
"2021","2919","1",
"2021","2937","7",
"2021","2955","3",
"2021","2970","9",
"2021","2998","1",
"2021","3003","4",
"2021","3026","3",
"2021","3074","5",
"2021","3106","6",
"2021","3211","4",
"2021","3247","6",
"2021","3257","8",
"2021","3258","9",
"2021","3315","2",
"2021","3336","9",
"2021","3354","2",
"2021","3392","9",
"2021","3409","9",
"2021","3459","9",
"2021","3511","9",
"2021","3534","2",
"2021","3613","2",
"2021","3668","6",
"2021","3689","2",
"2021","3742","0",
"2021","3771","4",
"2021","3801","1",
"2021","3902","8",
"2021","3978","8",
"2021","3989","3",
"2021","4037","4",
"2021","4040","0",
"2021","4158","7",
"2021","4172","0",
"2021","4303","5",
"2021","4444","0",
"2021","4481","4",
"2021","4548","1",
"2021","4587","3",
"2021","4778","3",
"2021","4907","4",
"2021","4941","7",
"2021","5007","9",
"2021","5045","1",
"2021","5059","2",
"2021","5062","2",
"2021","5068","4",
"2021","5103","0",
"2021","5173","8",
"2021","5224","0",
"2021","5274","1",
"2021","5364","4",
"2021","5476","7",
"2021","5503","4",
"2021","5617","8",
"2021","5620","4",
"2021","5622","0",
"2021","5681","3",
"2021","5787","2",
"2021","5814","7",
"2021","5835","2",
"2021","5878","9",
"2021","5879","5",
"2021","5924","4",
"2021","5926","6",
"2021","5937","2",
"2021","5969","2",
"2021","6026","3",
"2021","6027","9",
"2021","6048","1",
"2021","6058","3",
"2021","6468","3",
"2021","6474","5",
"2021","6481","0",
"2021","6504","2",
"2021","6505","0",
"2021","6603","5",
"2021","6604","4",
"2021","6652","2",
"2021","6706","2",
"2021","6709","2",
"2021","6727","6",
"2021","6872","9",
"2021","6950","5",
"2021","6970","8",
"2021","7019","4",
"2021","7053","7",
"2021","7061","7",
"2021","7100","0",
"2021","7161","0",
"2021","7193","5",
"2021","7259","4",
"2021","7305","4",
"2021","7403","4",
"2021","7442","8",
"2021","7448","9",
"2021","7453","5",
"2021","7480","1",
"2021","7516","7",
"2021","7587","2",
"2021","7601","0",
"2021","7714","9",
"2021","7876","2",
"2021","7899","8",
"2021","8077","2",
"2021","8101","7",
"2021","8123","3",
"2021","8213","9",
"2021","8298","4",
"2021","8349","5",
"2021","8407","2",
"2021","8434","4",
"2021","8470","2",
"2021","8525","1",
"2021","8575","8",
"2021","8825","1",
"2021","8833","7",
"2021","8875","5",
"2021","8896","3",
"2021","8911","0",
"2021","9064","6",
"2021","9189","7",
"2021","9217","7",
"2021","9254","4",
"2021","9437","3",
"2021","9458","9",
"2021","9483","4",
"2021","9501","3",
"2021","9548","9",
"2021","9618","3",
"2021","9711","1",
"2021","9957","5",
"2021","9998","6",
"2022","142","5",
"2022","281","0",
"2022","286","9",
"2022","332","3",
"2022","364","6",
"2022","507","8",
"2022","554","2",
"2022","621","5",
"2022","668","3",
"2022","721","8",
"2022","736","2",
"2022","832","2",
"2022","994","8",
"2022","1089","0",
"2022","1171","9",
"2022","1210","3",
"2022","1265","4",
"2022","1293","7",
"2022","1413","5",
"2022","1633","3",
"2022","1724","9",
"2022","1730","7",
"2022","1749","9",
"2022","1755","0",
"2022","1759","6",
"2022","2302","3",
"2022","2366","5",
"2022","2418","4",
"2022","2506","7",
"2022","2513","4",
"2022","2531","4",
"2022","2567","5",
"2022","2589","0",
"2022","2598","6",
"2022","2715","0",
"2022","2766","0",
"2022","2838","8",
"2022","2850","7",
"2022","2924","8",
"2022","2927","5",
"2022","2942","6",
"2022","3098","3",
"2022","3182","2",
"2022","3186","9",
"2022","3270","1",
"2022","3303","9",
"2022","3428","8",
"2022","3431","1",
"2022","3517","1",
"2022","3632","7",
"2022","3634","4",
"2022","3667","3",
"2022","3759","0",
"2022","3773","8",
"2022","3846","1",
"2022","3927","9",
"2022","4027","2",
"2022","4111","8",
"2022","4115","1",
"2022","4205","3",
"2022","4341","8",
"2022","4372","6",
"2022","4411","9",
"2022","4419","7",
"2022","4421","0",
"2022","4460","8",
"2022","4538","9",
"2022","4540","8",
"2022","4609","3",
"2022","4614","6",
"2022","4617","5",
"2022","4641","1",
"2022","4651","8",
"2022","4701","9",
"2022","4786","0",
"2022","4890","1",
"2022","4963","1",
"2022","5216","0",
"2022","5263","5",
"2022","5298","5",
"2022","5325","0",
"2022","5375","8",
"2022","5382","9",
"2022","5452","0",
"2022","5454","1",
"2022","5461","9",
"2022","5478","2",
"2022","5491","1",
"2022","5736","2",
"2022","5761","3",
"2022","5991","6",
"2022","6161","5",
"2022","6170","2",
"2022","6321","4",
"2022","6379","6",
"2022","6408","7",
"2022","6520","2",
"2022","6530","8",
"2022","6702","9",
"2022","6781","1",
"2022","6809","1",
"2022","6918","8",
"2022","6952","4",
"2022","6958","7",
"2022","7020","0",
"2022","7041","0",
"2022","7043","6",
"2022","7047","0",
"2022","7101","7",
"2022","7113","7",
"2022","7157","2",
"2022","7229","4",
"2022","7234","8",
"2022","7283","3",
"2022","7327","6",
"2022","7426","0",
"2022","7474","3",
"2022","7531","2",
"2022","7596","3",
"2022","7604","5",
"2022","7610","9",
"2022","7619","2",
"2022","7692","1",
"2022","7750","3",
"2022","7785","4",
"2022","7796","4",
"2022","7797","9",
"2022","7835","9",
"2022","7854","5",
"2022","7866","4",
"2022","7907","2",
"2022","7917","4",
"2022","8010","6",
"2022","8205","8",
"2022","8214","0",
"2022","8262","4",
"2022","8325","7",
"2022","8342","4",
"2022","8378","8",
"2022","8457","6",
"2022","8501","0",
"2022","8543","2",
"2022","8565","7",
"2022","8620","0",
"2022","8653","0",
"2022","8750","7",
"2022","8801","8",
"2022","8915","8",
"2022","9095","9",
"2022","9125","1",
"2022","9263","1",
"2022","9286","0",
"2022","9456","0",
"2022","9470","0",
"2022","9580","9",
"2022","9608","4",
"2022","9673","3",
"2022","9675","6",
"2022","9685","1",
"2022","9703","6",
"2022","9723","1",
"2022","9919","1",
"2022","9984","8",
"2022","9999","5",
"2023","16","3",
"2023","61","0",
"2023","102","5",
"2023","115","9",
"2023","159","1",
"2023","221","6",
"2023","237","5",
"2023","262","5",
"2023","285","9",
"2023","352","3",
"2023","354","6",
"2023","386","4",
"2023","486","4",
"2023","491","2",
"2023","527","5",
"2023","546","3",
"2023","644","2",
"2023","713","6",
"2023","722","1",
"2023","769","1",
"2023","792","3",
"2023","823","1",
"2023","907","6",
"2023","926","5",
"2023","946","0",
"2023","1026","9",
"2023","1243","7",
"2023","1321","5",
"2023","1366","6",
"2023","1372","9",
"2023","1433","9",
"2023","1558","3",
"2023","1562","3",
"2023","1627","2",
"2023","1646","2",
"2023","1736","0",
"2023","1751","2",
"2023","1793","4",
"2023","1910","1",
"2023","2061","0",
"2023","2063","4",
"2023","2198","5",
"2023","2199","2",
"2023","2316","3",
"2023","2379","1",
"2023","2448","8",
"2023","2483","3",
"2023","2571","8",
"2023","2638","0",
"2023","2701","6",
"2023","2753","8",
"2023","2770","3",
"2023","2873","1",
"2023","2877","8",
"2023","2879","6",
"2023","2896","6",
"2023","2949","6",
"2023","3014","2",
"2023","3251","9",
"2023","3313","1",
"2023","3401","2",
"2023","3414","4",
"2023","3436","2",
"2023","3463","9",
"2023","3475","0",
"2023","3509","4",
"2023","3551","5",
"2023","3591","8",
"2023","3598","7",
"2023","3606","2",
"2023","3628","1",
"2023","3637","7",
"2023","3672","7",
"2023","3702","8",
"2023","3732","4",
"2023","3734","9",
"2023","3749","7",
"2023","3806","6",
"2023","3928","5",
"2023","3960","8",
"2023","3968","4",
"2023","4018","5",
"2023","4290","4",
"2023","4315","1",
"2023","4349","9",
"2023","4357","7",
"2023","4574","8",
"2023","4602","4",
"2023","4636","7",
"2023","4668","3",
"2023","4762","4",
"2023","4776","9",
"2023","4850","2",
"2023","4882","7",
"2023","4957","7",
"2023","4958","9",
"2023","5212","2",
"2023","5250","8",
"2023","5402","0",
"2023","5410","3",
"2023","5442","0",
"2023","5471","5",
"2023","5539","3",
"2023","5770","3",
"2023","5948","1",
"2023","6016","2",
"2023","6115","3",
"2023","6211","9",
"2023","6213","4",
"2023","6306","4",
"2023","6338","1",
"2023","6371","9",
"2023","6411","8",
"2023","6413","4",
"2023","6578","7",
"2023","6653","6",
"2023","6658","1",
"2023","6747","8",
"2023","6763","0",
"2023","6790","9",
"2023","6816","0",
"2023","6852","4",
"2023","6853","3",
"2023","6904","2",
"2023","7028","3",
"2023","7068","5",
"2023","7083","0",
"2023","7176","2",
"2023","7219","5",
"2023","7232","7",
"2023","7244","0",
"2023","7255","5",
"2023","7260","6",
"2023","7285","7",
"2023","7351","6",
"2023","7572","7",
"2023","7635","9",
"2023","7659","4",
"2023","7812","5",
"2023","7914","7",
"2023","7922","9",
"2023","7933","9",
"2023","8027","6",
"2023","8088","5",
"2023","8111","4",
"2023","8254","8",
"2023","8277","8",
"2023","8462","2",
"2023","8549","2",
"2023","8587","3",
"2023","8637","5",
"2023","8640","5",
"2023","8682","9",
"2023","8757","5",
"2023","8781","9",
"2023","8925","6",
"2023","8958","7",
"2023","9027","9",
"2023","9066","3",
"2023","9219","2",
"2023","9236","4",
"2023","9276","2",
"2023","9314","3",
"2023","9352","9",
"2023","9366","0",
"2023","9371","8",
"2023","9454","0",
"2023","9648","9",
"2023","9706","6",
"2023","9912","2",
"2023","9951","6",
"2023","9967","4",
"2023","9988","2",
"2024","22","0",
"2024","34","6",
"2024","71","9",
"2024","83","3",
"2024","108","2",
"2024","156","2",
"2024","176","7",
"2024","244","4",
"2024","306","7",
"2024","368","9",
"2024","421","6",
"2024","460","4",
"2024","475","9",
"2024","531","3",
"2024","544","9",
"2024","732","7",
"2024","772","3",
"2024","780","9",
"2024","872","8",
"2024","901","7",
"2024","962","4",
"2024","978","4",
"2024","1056","3",
"2024","1120","7",
"2024","1124","2",
"2024","1153","3",
"2024","1200","1",
"2024","1269","2",
"2024","1303","8",
"2024","1524","8",
"2024","1587","3",
"2024","1647","7",
"2024","1692","7",
"2024","1721","0",
"2024","1760","2",
"2024","1765","4",
"2024","1894","5",
"2024","1914","3",
"2024","1956","6",
"2024","2006","7",
"2024","2102","9",
"2024","2122","2",
"2024","2190","0",
"2024","2258","7",
"2024","2375","2",
"2024","2388","6",
"2024","2432","0",
"2024","2482","3",
"2024","2502","9",
"2024","2555","7",
"2024","2578","5",
"2024","2605","0",
"2024","2639","5",
"2024","2658","3",
"2024","2820","6",
"2024","2865","6",
"2024","2925","4",
"2024","3154","8",
"2024","3269","7",
"2024","3272","0",
"2024","3298","6",
"2024","3321","4",
"2024","3331","5",
"2024","3485","0",
"2024","3516","2",
"2024","3568","3",
"2024","3700","1",
"2024","3794","7",
"2024","3912","7",
"2024","3919","6",
"2024","3924","3",
"2024","3935","8",
"2024","3938","2",
"2024","3987","3",
"2024","4035","6",
"2024","4143","1",
"2024","4149","1",
"2024","4156","3",
"2024","4216","6",
"2024","4222","9",
"2024","4276","5",
"2024","4292","1",
"2024","4304","2",
"2024","4339","4",
"2024","4361","3",
"2024","4440","3",
"2024","4501","1",
"2024","4512","0",
"2024","4518","9",
"2024","4581","0",
"2024","4613","4",
"2024","4705","5",
"2024","4716","6",
"2024","4841","0",
"2024","4874","3",
"2024","4884","3",
"2024","4945","9",
"2024","5002","4",
"2024","5038","3",
"2024","5040","5",
"2024","5109","2",
"2024","5135","2",
"2024","5146","4",
"2024","5186","7",
"2024","5227","2",
"2024","5279","7",
"2024","5287","4",
"2024","5305","9",
"2024","5323","2",
"2024","5502","3",
"2024","5600","8",
"2024","5627","5",
"2024","5722","3",
"2024","5726","1",
"2024","5735","0",
"2024","5801","6",
"2024","5830","3",
"2024","5954","7",
"2024","5971","9",
"2024","5974","4",
"2024","6008","0",
"2024","6030","0",
"2024","6099","8",
"2024","6212","6",
"2024","6261","5",
"2024","6265","0",
"2024","6298","9",
"2024","6323","0",
"2024","6528","7",
"2024","6645","5",
"2024","6670","8",
"2024","6710","4",
"2024","6801","3",
"2024","6831","4",
"2024","6836","0",
"2024","6928","1",
"2024","7072","4",
"2024","7123","1",
"2024","7213","6",
"2024","7236","2",
"2024","7237","8",
"2024","7250","1",
"2024","7324","3",
"2024","7336","4",
"2024","7372","5",
"2024","7469","3",
"2024","7485","8",
"2024","7492","2",
"2024","7517","1",
"2024","7552","5",
"2024","7560","9",
"2024","7638","5",
"2024","7877","4",
"2024","7928","7",
"2024","8100","4",
"2024","8103","0",
"2024","8112","5",
"2024","8170","3",
"2024","8253","8",
"2024","8334","3",
"2024","8450","9",
"2024","8519","4",
"2024","8533","9",
"2024","8584","7",
"2024","8595","7",
"2024","8613","4",
"2024","8673","7",
"2024","8730","8",
"2024","8747","4",
"2024","8766","2",
"2024","8772","1",
"2024","8871","5",
"2024","8916","1",
"2024","8918","3",
"2024","8965","2",
"2024","8984","1",
"2024","8992","1",
"2024","9013","1",
"2024","9043","1",
"2024","9069","8",
"2024","9109","3",
"2024","9188","9",
"2024","9202","4",
"2024","9235","3",
"2024","9273","4",
"2024","9358","7",
"2024","9367","3",
"2024","9380","3",
"2024","9395","0",
"2024","9451","8",
"2024","9453","3",
"2024","9495","4",
"2024","9539","4",
"2024","9614","9",
"2024","9634","5",
"2024","9758","2",
"2024","9867","4",
"2024","9904","0",
"2024","9929","8",
"2024","9958","1",
"2024","9959","4",
"2025","46","5",
"2025","52","9",
"2025","125","3",
"2025","138","2",
"2025","139","3",
"2025","144","4",
"2025","155","8",
"2025","210","1",
"2025","273","0",
"2025","361","9",
"2025","371","3",
"2025","375","6",
"2025","498","7",
"2025","532","0",
