"Campus","Year","CampusFee",
"8905","2011","664311",
"8906","1995","2209300",
"8907","1992","0",
"8908","1978","0",
"8909","2014","0",
"8910","1989","66079045",
"8911","1999","479",
"8912","1997","656",
"8913","1974","262625",
"8914","2014","0",
"8915","1996","55908111",
"8916","2011","6183480",
"8917","2021","1",
"8918","1977","748680830",
"8919","2007","4974",
"8920","2025","7",
"8921","1993","0",
"8922","2018","11127",
"8923","1990","3",
"8924","2022","17",
"8925","1977","6028500",
"8926","1977","2417",
"8927","2016","6",
"8928","1988","44412677",
"8929","2002","8",
"8930","1983","57",
"8931","1972","75",
"8932","1988","79215828",
"8933","1999","29",
"8934","2011","0",
"8935","1995","83702",
"8936","1972","26",
"8937","1990","35",
"8938","1982","79067345",
"8939","1974","0",
"8940","1992","0",
"8941","1992","976",
"8942","1971","12646401",
"8943","2003","496826",
"8944","2004","9291",
"8945","2005","625",
"8946","2009","87",
"8947","2002","0",
"8948","1986","8253877",
"8949","1985","904",
"8950","2008","631",
"8951","1989","1",
"8952","2007","60936",
"8953","2007","55344440",
"8954","1977","6",
"8955","1985","0",
"8956","2003","7884",
"8957","2003","20143715",
"8958","2012","69282",
"8959","2014","880",
"8960","1984","0",
"8961","1993","17209",
"8962","1973","46",
"8963","2005","36277",
"8964","2010","81097",
"8965","1997","0",
"8966","2007","1163",
"8967","2024","185673333",
"8968","2004","53",
"8969","2011","4",
"8970","1995","362",
"8971","1988","560140",
"8972","2015","7",
"8973","1994","42",
"8974","2001","20",
"8975","2021","810",
"8976","1980","60",
"8977","2023","9",
"8978","1992","917148",
"8979","1987","967554",
"8980","1983","57276154",
"8981","2009","41680261",
"8982","2019","77686",
"8983","1970","6964",
"8984","2000","2978",
"8985","1985","7544",
"8986","1996","240388",
"8987","1985","9128",
"8988","2018","31861",
"8989","2001","7392252",
"8990","1990","764327",
"8991","1971","51690",
"8992","1999","959735961",
"8993","1975","4868",
"8994","1989","9187",
"8995","1973","2",
"8996","2024","8701277",
"8997","1978","81160",
"8998","1989","0",
"8999","1979","84961",
"9000","1977","8",
"9001","2022","73238",
"9002","1993","8",
"9003","1974","594553",
"9004","1983","970",
"9005","2011","12394083",
"9006","1998","899273",
"9007","1996","2",
"9008","1990","380961232",
"9009","1994","1561489",
"9010","2021","0",
"9011","1993","394",
"9012","1994","0",
"9013","1981","56678",
"9014","2006","281",
"9015","2003","4",
"9016","2000","34752047",
"9017","2011","6114360",
"9018","1976","189402890",
"9019","2023","60232021",
"9020","1983","615056383",
"9021","2006","291",
"9022","1970","6",
"9023","1994","7",
"9024","1982","105",
"9025","1976","6",
"9026","1971","546",
"9027","2005","9251",
"9028","1972","6930626",
"9029","1977","3",
"9030","1995","4390",
"9031","2007","892",
"9032","1984","685591",
"9033","1990","1836",
"9034","1986","0",
"9035","2007","95834",
"9036","2001","0",
"9037","1981","0",
"9038","1983","1",
"9039","1972","0",
"9040","2008","744716",
"9041","1971","8257",
"9042","1993","72540",
"9043","2023","84304",
"9044","2005","0",
"9045","2012","775",
"9046","2009","440638",
"9047","1983","6301883",
"9048","1985","871858",
"9049","1984","15400182",
"9050","1992","907",
"9051","1996","30",
"9052","1990","8017",
"9053","1979","0",
"9054","1974","26680810",
"9055","2024","782",
"9056","2005","787",
"9057","2019","800213778",
"9058","1995","11465342",
"9059","2010","3900",
"9060","2000","465",
"9061","1984","3189",
"9062","2006","278576",
"9063","2002","4476792",
"9064","1979","6",
"9065","2013","41428",
"9066","2017","7604926",
"9067","1986","53",
"9068","1992","272",
"9069","1984","5",
"9070","2017","86722",
"9071","2015","802150099",
"9072","2006","0",
"9073","2003","9807430",
"9074","2005","584517",
"9075","1997","57",
"9076","1970","3",
"9077","2012","95",
"9078","2015","8893685",
"9079","1986","343",
"9080","2004","167374859",
"9081","2024","56964128",
"9082","1974","1757",
"9083","1982","3",
"9084","1989","53",
"9085","1995","8736940",
"9086","1992","0",
"9087","2012","56159",
"9088","1984","8531754",
"9089","1988","867",
"9090","2023","846",
"9091","2004","0",
"9092","2000","1346",
"9093","2002","4043930",
"9094","1998","948408848",
"9095","2007","25550933",
"9096","2022","87489029",
"9097","2020","133",
"9098","1980","67984569",
"9099","1986","52846",
"9100","2018","3952",
"9101","1988","133678462",
"9102","1978","349810857",
"9103","1990","26",
"9104","1980","66637",
"9105","2005","413814840",
"9106","1989","770",
"9107","2006","0",
"9108","2019","847534",
"9109","2013","36",
"9110","2023","7685583",
"9111","1983","61472",
"9112","2023","257",
"9113","2002","44366",
"9114","2014","1031444",
"9115","1980","618489",
"9116","2021","5580",
"9117","2006","231688",
"9118","2001","877",
"9119","2018","35438",
"9120","2023","331649",
"9121","2000","235",
"9122","1986","75",
"9123","1983","597120",
"9124","1970","45246",
"9125","2007","201932",
"9126","2010","948",
"9127","1995","24",
"9128","2021","383",
"9129","2023","3",
"9130","1980","3344",
"9131","1993","39956",
"9132","1993","47",
"9133","1992","282692",
"9134","2000","566594",
"9135","2005","9822988",
"9136","2012","0",
"9137","1970","0",
"9138","2008","3122",
"9139","2001","672809481",
"9140","1993","1248547",
"9141","1970","9408356",
"9142","1979","604465994",
"9143","1972","19124",
"9144","2006","215106210",
"9145","1998","9868",
"9146","2010","7884",
"9147","1996","6474637",
"9148","1987","178641577",
"9149","1972","150",
"9150","1986","141",
"9151","2019","36945",
"9152","2004","97401658",
"9153","1979","70",
"9154","1999","239",
"9155","1979","73212",
"9156","2020","893088",
"9157","2001","54386536",
"9158","1989","969",
"9159","1985","89462776",
"9160","2005","5140495",
"9161","2003","1709",
"9162","2018","86337",
"9163","1980","0",
"9164","1973","563",
"9165","2005","560280612",
"9166","1998","3759983",
"9167","2002","597",
"9168","1972","18",
"9169","2017","65198",
"9170","1973","0",
"9171","1985","25405",
"9172","2016","965354",
"9173","2012","0",
"9174","1972","41",
"9175","1970","72387019",
"9176","1996","292565839",
"9177","2018","676580765",
"9178","1980","6586408",
"9179","2004","0",
"9180","2008","6578",
"9181","2012","8655",
"9182","1985","705290250",
"9183","2020","28886480",
"9184","1992","943",
"9185","1992","683330160",
"9186","2006","162525095",
"9187","2021","2806",
"9188","1985","84567",
"9189","2004","0",
"9190","1971","2511895",
"9191","1991","5",
"9192","2020","997821479",
"9193","2004","7051",
"9194","1973","649224",
"9195","2025","33623",
"9196","1984","24",
"9197","2018","53033",
"9198","1993","315696",
"9199","1985","499",
"9200","1973","89",
"9201","1984","4302351",
"9202","2007","2257",
"9203","1988","14",
"9204","2022","82",
"9205","1985","4",
"9206","1996","51678",
"9207","1980","92568",
"9208","1981","7",
"9209","1983","406689",
"9210","2009","38",
"9211","1977","93197552",
"9212","1989","718",
"9213","1979","50",
"9214","1971","519",
"9215","1977","32447",
"9216","1981","342335809",
"9217","1974","8336980",
"9218","1995","7",
"9219","1980","66785",
"9220","1970","778684314",
"9221","2015","7294",
"9222","1981","6202",
"9223","2004","0",
"9224","1989","29188",
"9225","1993","0",
"9226","1980","3",
"9227","1986","71874219",
"9228","1984","380",
"9229","1997","0",
"9230","1986","36",
"9231","1983","215172",
"9232","1982","951870",
"9233","1979","4",
"9234","1991","6574",
"9235","2000","274193",
"9236","2014","74",
"9237","1996","5873625",
"9238","2004","0",
"9239","2016","8",
"9240","2017","936510",
"9241","1983","5",
"9242","2021","90769312",
"9243","2014","50665593",
"9244","1982","7",
"9245","2005","5126469",
"9246","1983","0",
"9247","2018","46497",
"9248","1982","3925557",
"9249","1974","753",
"9250","1994","8614162",
"9251","1995","0",
"9252","1999","63841",
"9253","2004","5504",
"9254","1991","24606468",
"9255","1975","688067741",
"9256","2013","5374426",
"9257","2000","82937261",
"9258","2024","38551",
"9259","1983","3950",
"9260","1990","12987",
"9261","2017","5",
"9262","2001","817",
"9263","2019","389",
"9264","1974","82795",
"9265","2008","0",
"9266","2018","4832",
"9267","2011","952314463",
"9268","1982","3",
"9269","1990","4",
"9270","1975","318818710",
"9271","1980","16059",
"9272","2001","471999",
"9273","2020","2268",
"9274","1973","687607519",
"9275","1998","9817928",
"9276","2003","9687",
"9277","1991","0",
"9278","1993","65079",
"9279","2013","783224",
"9280","2013","362887",
"9281","1996","68",
"9282","1994","870957998",
"9283","1994","8550101",
"9284","2013","443",
"9285","2012","9643",
"9286","2024","4352",
"9287","2013","47",
"9288","1972","163556495",
"9289","1972","314976",
"9290","2022","37610858",
"9291","1997","22329009",
"9292","1994","8679412",
"9293","2007","191",
"9294","1987","40",
"9295","2004","20",
"9296","1974","5344",
"9297","1970","58505",
"9298","2021","43762413",
"9299","1982","54615",
"9300","2005","1166618",
"9301","1994","78335453",
"9302","1993","8878405",
"9303","2011","85864",
"9304","1999","89167177",
"9305","1980","206483",
"9306","2002","56",
"9307","1971","0",
"9308","1999","80",
"9309","2019","43249",
"9310","1981","20381664",
"9311","1991","69367",
"9312","1987","6442223",
"9313","2005","2",
"9314","2009","92",
"9315","2006","4",
"9316","2024","544",
"9317","1977","0",
"9318","2003","56",
"9319","1972","483931185",
"9320","1977","35921022",
"9321","2004","991600",
"9322","1972","87526529",
"9323","1978","0",
"9324","2013","6180409",
"9325","2008","751",
"9326","1980","16289134",
"9327","2007","671733",
"9328","2011","968937348",
"9329","2003","77230693",
"9330","1985","207185502",
"9331","2024","7795735",
"9332","1975","53171",
"9333","2008","91",
"9334","1991","897",
"9335","1987","8",
"9336","1996","878",
"9337","1994","324985296",
"9338","1994","40461929",
"9339","1973","3",
"9340","1977","89110",
"9341","1994","2",
"9342","1981","251",
"9343","2024","7745691",
"9344","1983","3126",
"9345","2003","677238",
"9346","2003","34",
"9347","2007","0",
"9348","2003","1881689",
"9349","1998","5829",
"9350","2024","22",
"9351","1998","4040767",
"9352","1993","917413476",
"9353","1999","364636095",
"9354","2009","1638",
"9355","2015","300369477",
"9356","1985","60612316",
"9357","2013","0",
"9358","1978","30364488",
"9359","2018","6",
"9360","2001","96472804",
"9361","1996","24287",
"9362","2011","81",
"9363","1997","4921",
"9364","1983","433873",
"9365","2017","267",
"9366","2011","41811",
"9367","1970","2552952",
"9368","1978","4",
"9369","1994","9",
"9370","2019","488695439",
"9371","2019","7",
"9372","2006","382073866",
"9373","1999","22",
"9374","2001","8",
"9375","1981","2",
"9376","1978","735368",
"9377","2006","8454",
"9378","2009","5",
"9379","2009","625",
"9380","1980","5501",
"9381","1996","0",
"9382","1970","450511685",
"9383","2000","4",
"9384","1989","14874730",
"9385","1975","8424315",
"9386","1989","616",
"9387","1984","0",
"9388","1992","548416593",
"9389","1975","967087",
"9390","2022","8080290",
"9391","1970","3453",
"9392","2018","167596452",
"9393","2017","8",
"9394","1976","2011130",
"9395","2014","82909",
"9396","2025","985861444",
"9397","2022","2556305",
"9398","1988","189313",
"9399","2025","56866",
"9400","2001","398",
"9401","2007","1",
"9402","1972","846",
"9403","1987","298739",
"9404","2025","4",
"9405","2002","0",
"9406","1989","47630",
"9407","1973","17079329",
"9408","1988","473",
"9409","1998","7530",
"9410","2001","0",
"9411","2000","5215",
"9412","1972","0",
"9413","1997","192",
"9414","1994","627055494",
"9415","2009","9",
"9416","2013","938",
"9417","2025","56323",
"9418","2021","931",
"9419","2005","170280",
"9420","2022","0",
"9421","1993","2501",
"9422","1972","50",
"9423","1993","4763399",
"9424","2003","8",
"9425","1991","654",
"9426","2004","5048203",
"9427","1996","458852403",
"9428","1978","60",
"9429","1973","413116",
"9430","2002","134",
"9431","1974","3",
"9432","1997","8844509",
"9433","2000","60651",
"9434","1987","55",
"9435","1981","304242",
"9436","1978","64231476",
"9437","1984","99",
"9438","1981","84",
"9439","2021","23782",
"9440","2016","2157",
"9441","2001","37083",
"9442","2004","322724530",
"9443","1971","2910",
"9444","1994","0",
"9445","1992","517",
"9446","1978","2356",
"9447","1970","410",
"9448","2000","8628266",
"9449","1977","7792634",
"9450","1984","9",
"9451","2019","0",
"9452","2014","23473895",
"9453","2019","8",
"9454","1991","10168",
"9455","1984","0",
"9456","2010","63",
"9457","1994","8",
"9458","1998","381",
"9459","1993","207619128",
"9460","2007","90978422",
"9461","1999","19821174",
"9462","1999","8940",
"9463","2001","66719075",
"9464","2001","274830",
"9465","2009","875686",
"9466","1981","65",
"9467","1970","46",
"9468","1995","0",
"9469","1997","1",
"9470","2007","87472",
"9471","2023","45957",
"9472","1994","124414202",
"9473","2012","402",
"9474","1991","818328",
"9475","1989","862647677",
"9476","1971","42",
"9477","1987","56049",
"9478","1982","59390696",
"9479","2000","412716",
"9480","1980","50704542",
"9481","2019","4",
"9482","2023","688",
"9483","1981","3903837",
"9484","1989","0",
"9485","1995","90622991",
"9486","2014","7007804",
"9487","1997","8",
"9488","1976","12997222",
"9489","1987","623920",
"9490","1989","4307520",
"9491","1981","4",
"9492","2020","1",
"9493","2018","188",
"9494","1981","4046",
"9495","2017","193424",
"9496","1986","39309671",
"9497","1999","0",
"9498","2011","673",
"9499","2016","94896093",
"9500","2020","3261",
"9501","2015","575",
"9502","2008","21257",
"9503","1992","168",
"9504","1991","65819",
"9505","2016","353007798",
"9506","1971","805081576",
"9507","2007","0",
"9508","1994","582364",
"9509","2025","923738",
"9510","1984","977",
"9511","1984","9",
"9512","2005","230",
"9513","1986","8230",
"9514","2008","385007408",
"9515","1995","0",
"9516","1988","30306",
"9517","2008","32756",
"9518","2018","52",
"9519","2000","82636055",
"9520","2008","6958096",
"9521","2015","711047",
"9522","2017","7",
"9523","1998","1564",
"9524","2022","1",
"9525","1983","81819499",
"9526","1979","605",
"9527","1976","100278580",
"9528","1990","50182275",
"9529","1991","29544",
"9530","1991","59161",
"9531","2017","2806861",
"9532","2015","2453",
"9533","1977","30566",
"9534","1971","762",
"9535","1989","75",
"9536","1990","569",
"9537","2023","867519",
"9538","2007","57907656",
"9539","1975","7590",
"9540","2004","74241",
"9541","2008","5889158",
"9542","1989","383404693",
"9543","2022","0",
"9544","1994","81",
"9545","1979","9218",
"9546","2017","949",
"9547","1974","2596",
"9548","2024","969921",
"9549","1992","8254765",
"9550","1995","158",
"9551","1974","158",
"9552","1970","666943218",
"9553","2001","0",
"9554","1980","1105608",
"9555","2011","301364821",
"9556","1995","9548",
"9557","1974","59",
"9558","1977","800060500",
"9559","1981","0",
"9560","1994","544536412",
"9561","2001","2",
"9562","2024","869611",
"9563","1983","7",
"9564","2017","0",
"9565","1977","32",
"9566","1972","0",
"9567","1970","57146722",
"9568","2004","7653606",
"9569","1994","634",
"9570","1977","2799812",
"9571","2023","745",
"9572","1999","1367",
"9573","2017","69782351",
"9574","2011","6597",
"9575","2016","981317",
"9576","2003","656321",
"9577","1989","126644258",
"9578","2023","5280799",
"9579","2002","0",
"9580","2015","37838",
"9581","1985","0",
"9582","1992","5140",
"9583","1971","6090640",
"9584","1970","51981235",
"9585","2015","365023885",
"9586","1981","6224",
"9587","2018","644094957",
"9588","2001","14709",
"9589","1997","303614",
"9590","2015","56828262",
"9591","1992","282435000",
"9592","1980","1757446",
"9593","1987","0",
"9594","1979","910231",
"9595","1975","6979785",
"9596","1998","643972866",
"9597","1996","2",
"9598","1970","23200",
"9599","1976","256",
"9600","1993","620314445",
"9601","2020","9457230",
"9602","1970","937416824",
"9603","2013","7170",
"9604","1976","7",
"9605","1992","9526",
"9606","2023","64769",
"9607","1976","143062",
"9608","2014","713",
"9609","1989","998869058",
"9610","2025","21041",
"9611","1979","384488803",
"9612","2021","93124381",
"9613","1995","9",
"9614","1989","3462346",
"9615","2017","11",
"9616","2011","160",
