"Campus","Discipline","Year","Undergraduate","Graduate",
"8639","7180710","2003","6","5",
"8640","851441","2016","9","4",
"8641","762479611","1985","3","3",
"8642","734907","2007","6","4",
"8643","515","1972","5","5",
"8644","81","2016","6","3",
"8645","517745950","2018","9","1",
"8646","211373037","1999","3","6",
"8647","9739553","1993","8","1",
"8648","233303","1987","1","7",
"8649","0","1974","8","2",
"8650","241319317","1978","1","9",
"8651","945","2017","2","9",
"8652","16832508","2010","4","7",
"8653","4181","1992","5","9",
"8654","9","2001","7","1",
"8655","0","2009","7","6",
"8656","88580","1972","3","4",
"8657","0","1970","9","8",
"8658","83037196","2023","4","4",
"8659","55883","1990","6","9",
"8660","2","2017","1","9",
"8661","22086559","1993","2","7",
"8662","0","1998","5","9",
"8663","3739","1982","8","7",
"8664","10039","2000","1","9",
"8665","99","2022","3","1",
"8666","4807","2025","5","9",
"8667","45","2025","2","2",
"8668","403868","1997","2","2",
"8669","469478324","1974","4","2",
"8670","0","1999","7","6",
"8671","4022845","2019","5","4",
"8672","10","1978","6","8",
"8673","11309847","1981","8","8",
"8674","763","1981","1","5",
"8675","6996685","1985","4","6",
"8676","7945","1982","8","1",
"8677","149139","2019","3","5",
"8678","4","2023","4","8",
"8679","88784278","1973","9","5",
"8680","960648410","1971","5","3",
"8681","444","1996","3","6",
"8682","3916349","1970","7","5",
"8683","8299","2004","8","5",
"8684","778424","2004","1","8",
"8685","467697453","2015","9","7",
"8686","5","2008","3","9",
"8687","0","1976","8","8",
"8688","53022744","2003","9","1",
"8689","1033121","2024","3","7",
"8690","61","2021","3","5",
"8691","70","1998","1","9",
"8692","934368573","2007","8","3",
"8693","603","1971","7","7",
"8694","82","2007","7","4",
"8695","53523129","1985","5","1",
"8696","459303","2004","8","7",
"8697","241755904","1996","8","7",
"8698","0","2020","8","9",
"8699","663069","1974","3","5",
"8700","6","2023","7","2",
"8701","958567576","2005","2","1",
"8702","8765","2022","9","4",
"8703","71093","2001","1","8",
"8704","819371523","1983","6","8",
"8705","10899857","1980","7","1",
"8706","95","1970","6","8",
"8707","950129","1992","9","1",
"8708","343963","1978","8","1",
"8709","48","1982","9","2",
"8710","78120180","2012","6","1",
"8711","738740161","2024","3","7",
"8712","939605","1974","3","7",
"8713","2","1984","9","8",
"8714","752913981","1979","9","9",
"8715","84377055","2018","2","4",
"8716","452784","1994","3","1",
"8717","83","2010","9","2",
"8718","14986","2002","1","8",
"8719","772","2014","6","3",
"8720","584","2025","3","4",
"8721","1355","1991","7","9",
"8722","29139946","1987","1","6",
"8723","2640","1974","2","1",
"8724","46783","2016","7","6",
"8725","0","1987","6","7",
"8726","42847","1995","6","1",
"8727","827720","2002","3","4",
"8728","573652226","1981","3","5",
"8729","240803","1984","7","6",
"8730","74130","2012","2","7",
"8731","1100","2006","7","8",
"8732","0","1984","2","5",
"8733","424956106","2006","9","2",
"8734","37","1971","3","3",
"8735","93379870","1975","1","9",
"8736","654134024","1988","8","8",
"8737","0","1971","4","9",
"8738","74","2002","2","5",
"8739","52390196","2008","2","4",
"8740","13","1996","9","9",
"8741","138482","2012","6","8",
"8742","752973","1987","2","3",
"8743","1343796","2008","6","6",
"8744","45","1982","9","3",
"8745","82","2025","6","9",
"8746","980","2018","2","8",
"8747","53506118","2022","2","6",
"8748","0","2020","7","6",
"8749","9","2006","4","3",
"8750","7205622","1985","1","7",
"8751","7791","1993","7","7",
"8752","768","2009","8","6",
"8753","910143","2011","6","7",
"8754","711625597","2024","1","1",
"8755","3617","1985","5","1",
"8756","277211","2010","4","6",
"8757","5888091","1983","6","5",
"8758","5476607","1972","3","6",
"8759","9248","2008","6","8",
"8760","734975","2023","3","3",
"8761","574917","2002","4","4",
"8762","68741393","2002","1","6",
"8763","543792","2018","9","6",
"8764","4","1973","4","2",
"8765","17617","1993","5","9",
"8766","493058","2015","8","7",
"8767","11","2004","3","2",
"8768","23338520","1976","1","6",
"8769","889","1975","3","9",
"8770","0","2024","2","8",
"8771","0","1991","7","7",
"8772","553004","2012","3","2",
"8773","65","2008","4","7",
"8774","5689988","1971","3","6",
"8775","1020601","1994","7","1",
"8776","589246916","1991","7","2",
"8777","9","1971","2","8",
"8778","409","2017","7","7",
"8779","8172400","2018","8","3",
"8780","247597442","1995","3","2",
"8781","0","2019","6","7",
"8782","572168","1997","1","6",
"8783","5989","2010","4","5",
"8784","398859","1986","1","8",
"8785","1305820","1970","2","3",
"8786","1","1999","1","2",
"8787","368","1978","3","2",
"8788","9127","2025","3","4",
"8789","84810390","2009","5","2",
"8790","2578","1980","5","6",
"8791","993533858","1989","1","4",
"8792","487","2010","9","9",
"8793","7","1990","1","4",
"8794","1514","2006","3","1",
"8795","0","1998","3","3",
"8796","9163","2013","5","3",
"8797","0","2017","5","3",
"8798","777910279","2018","4","2",
"8799","2989","2005","9","9",
"8800","80868295","1976","2","4",
"8801","0","2008","1","8",
"8802","84","2025","6","1",
"8803","0","1974","6","8",
"8804","6","2010","3","2",
"8805","2791","2022","3","7",
"8806","2","1974","7","1",
"8807","925414","1983","9","1",
"8808","0","1984","3","6",
"8809","667","1975","3","9",
"8810","565","2020","7","4",
"8811","642472","2007","5","1",
"8812","7","2013","1","6",
"8813","4910","1994","4","2",
"8814","7874460","2024","7","9",
"8815","509615031","2004","8","5",
"8816","1496453","1973","5","7",
"8817","183476","1994","9","6",
"8818","96714800","1987","8","5",
"8819","0","1973","6","3",
"8820","241347","1977","2","1",
"8821","15739","1980","4","8",
"8822","909","2014","7","9",
"8823","2240","1970","3","2",
"8824","5","1970","2","8",
"8825","9","1976","3","7",
"8826","509","1979","9","6",
"8827","7373","1997","8","1",
"8828","0","1970","9","3",
"8829","4379","1973","1","4",
"8830","822","1995","9","2",
"8831","61992193","2011","1","5",
"8832","54","2018","2","2",
"8833","382","2017","5","6",
"8834","349462067","1981","4","9",
"8835","92","2021","4","9",
"8836","8104","2007","6","4",
"8837","1805928","1980","8","7",
"8838","3082553","1999","5","6",
"8839","820527","1976","4","7",
"8840","0","2021","5","6",
"8841","34835744","2001","3","8",
"8842","41","2002","3","7",
"8843","272658813","1971","4","6",
"8844","85859","1998","4","1",
"8845","845400609","2006","9","8",
"8846","6","1970","8","7",
"8847","42291761","2001","3","1",
"8848","33053367","2005","6","9",
"8849","27376","1997","1","5",
"8850","8384633","1994","7","4",
"8851","7","2014","1","1",
"8852","612774","2023","4","1",
"8853","5138","1989","8","4",
"8854","6952647","1981","3","7",
"8855","216078","2019","1","4",
"8856","721373","1976","5","4",
"8857","61161479","1992","6","3",
"8858","530","2018","9","3",
"8859","7298","2019","5","2",
"8860","0","1991","7","8",
"8861","9","1993","5","6",
"8862","627055469","1980","9","7",
"8863","330860382","2004","9","9",
"8864","298774","2020","6","2",
"8865","479648732","1976","8","8",
"8866","4386664","2010","7","5",
"8867","8268678","1998","2","4",
"8868","3688","2014","6","8",
"8869","75818","1979","7","1",
"8870","52650557","2003","4","7",
"8871","54279900","1983","5","6",
"8872","88192","2001","4","9",
"8873","0","2003","5","4",
"8874","924","1990","1","9",
"8875","59354698","1970","7","5",
"8876","468","1996","2","4",
"8877","908","1999","1","6",
"8878","70645","2020","2","6",
"8879","0","1981","5","2",
"8880","521817","2005","7","2",
"8881","0","1994","7","8",
"8882","7964","2023","5","9",
"8883","831522982","2020","5","9",
"8884","244415373","1997","2","7",
"8885","6921","1977","9","4",
"8886","14367390","2007","6","4",
"8887","0","2008","2","6",
"8888","53","1991","1","1",
"8889","78","2004","5","8",
"8890","81468251","2016","8","3",
"8891","8701231","2017","1","8",
"8892","806495","1974","5","5",
"8893","437","2008","3","3",
"8894","3284","2013","4","2",
"8895","7119119","1979","8","7",
"8896","4","2011","8","5",
"8897","77280","1978","8","9",
"8898","0","2014","4","3",
"8899","19","2011","9","2",
"8900","708474604","2005","7","9",
"8901","38366","2016","3","5",
"8902","827960","1990","4","3",
"8903","340603","2025","9","9",
"8904","43","1986","1","1",
"8905","577","2014","6","2",
"8906","683","1981","2","1",
"8907","619402467","1987","6","8",
"8908","786536896","1994","7","4",
"8909","44","2010","8","5",
"8910","1","2008","2","4",
"8911","8","1985","7","5",
"8912","839197","1981","8","9",
"8913","1","1987","6","9",
"8914","65638489","1982","1","9",
"8915","95241659","2001","3","1",
"8916","621574386","1985","2","9",
"8917","91","2019","2","4",
"8918","74047","2015","3","5",
"8919","9","2000","9","7",
"8920","79025","2021","4","7",
"8921","0","2020","6","1",
"8922","0","1981","3","1",
"8923","72692303","2024","4","7",
"8924","10452","2024","2","6",
"8925","360962282","2013","6","3",
"8926","5","1990","1","6",
"8927","37","2019","2","4",
"8928","1606","2006","6","7",
"8929","4503","1977","3","8",
"8930","5534319","2012","7","8",
"8931","76811902","2017","5","3",
"8932","1961","2007","9","1",
"8933","469955205","2010","2","5",
"8934","4249","1985","3","1",
"8935","159085667","1981","5","7",
"8936","256","1997","2","9",
"8937","744417","1994","8","5",
"8938","941","1999","6","5",
"8939","73","1998","4","8",
"8940","51212151","2025","8","5",
"8941","9592","1976","4","4",
"8942","54889","1975","7","6",
"8943","72570","1987","3","6",
"8944","903565320","2023","6","8",
"8945","5","2014","5","2",
"8946","0","1987","4","8",
"8947","568851","1997","5","7",
"8948","50","1985","1","4",
"8949","4","2003","7","4",
"8950","0","2011","1","7",
"8951","93782499","1970","8","5",
"8952","931208","2023","3","2",
"8953","22505611","2007","8","3",
"8954","728236","1985","6","5",
"8955","44960338","1973","7","2",
"8956","557284","2019","5","1",
"8957","92391","1999","7","2",
"8958","249608","1992","1","6",
"8959","56227","1974","2","6",
"8960","0","2014","9","6",
"8961","0","1998","9","4",
"8962","54","1971","8","5",
"8963","6750","1999","3","8",
"8964","744290766","1990","9","3",
"8965","2204","2014","4","4",
"8966","13177279","1999","1","8",
"8967","641","1977","4","5",
"8968","44579388","1987","2","4",
"8969","566123","2003","7","9",
"8970","99927","2011","7","7",
"8971","56","2005","5","8",
"8972","7867","1993","4","5",
"8973","8","1994","9","4",
"8974","110118786","2008","3","5",
"8975","0","2014","1","7",
"8976","8318","1983","3","4",
"8977","2","1994","6","4",
"8978","410599","1974","5","6",
"8979","9847","1972","8","8",
"8980","693218784","2023","6","7",
"8981","37120","1985","8","2",
"8982","9705015","2012","6","1",
"8983","5","1971","4","6",
"8984","432","1974","7","4",
"8985","75723360","1985","8","4",
"8986","30666194","1993","7","5",
"8987","0","1975","6","6",
"8988","880131","2008","9","7",
"8989","2","1991","8","7",
"8990","44","2008","7","1",
"8991","826044","2002","2","3",
"8992","5","1984","3","7",
"8993","59919","1976","4","8",
"8994","72","2024","9","3",
"8995","6051823","2001","7","5",
"8996","75","1981","6","9",
"8997","26885","1988","9","9",
"8998","67","2013","6","8",
"8999","94","1993","6","7",
"9000","0","2008","7","7",
"9001","2160","1999","9","2",
"9002","52","2024","3","2",
"9003","9","2008","2","6",
"9004","164362","1987","1","1",
"9005","218","1978","5","5",
"9006","64930","2022","2","3",
"9007","62649610","1997","9","9",
"9008","60225035","2014","6","5",
"9009","457875","1988","9","3",
"9010","9","2004","8","4",
"9011","440","1988","8","2",
"9012","480","1980","2","7",
"9013","38","1974","8","5",
"9014","0","2003","1","4",
"9015","71","1980","8","9",
"9016","81852697","1995","8","9",
"9017","36","2025","6","6",
"9018","64724","2010","2","8",
"9019","87725","1993","1","3",
"9020","85175","1980","6","4",
"9021","738740221","1980","5","3",
"9022","71","2018","4","1",
"9023","873748994","2018","4","7",
"9024","642","2007","2","8",
"9025","3","2007","8","5",
"9026","9","2017","2","5",
"9027","61342459","2013","4","6",
"9028","24567","2007","3","1",
"9029","26496","2012","6","7",
"9030","86","1981","4","3",
"9031","2","2020","8","1",
"9032","59","1994","7","4",
"9033","5","1999","1","2",
"9034","738","2020","5","5",
"9035","4510","1986","1","3",
"9036","7134","1991","7","9",
"9037","0","2022","6","4",
"9038","367451394","2024","7","3",
"9039","8063","1980","3","4",
"9040","0","1979","5","1",
"9041","62696","2003","2","2",
"9042","2669371","2016","1","7",
"9043","181","1986","7","4",
"9044","30075254","1971","5","9",
"9045","2","2020","8","3",
"9046","6092545","1974","7","4",
"9047","93838","1987","1","8",
"9048","709","2006","1","3",
"9049","2948989","2019","2","8",
"9050","4354506","2014","7","8",
"9051","3517","2008","1","9",
"9052","95867423","1976","6","1",
"9053","59132","2025","2","8",
"9054","2","1993","3","5",
"9055","4","2005","6","8",
"9056","2450","2003","3","9",
"9057","11289037","1998","6","3",
"9058","330","2006","7","2",
"9059","54","1970","5","7",
"9060","7164158","2009","2","6",
"9061","0","1980","7","7",
"9062","863464","2011","4","5",
"9063","567624823","1985","7","2",
"9064","848233796","1976","8","4",
"9065","970906659","1991","5","4",
"9066","91007","2011","4","7",
"9067","604","1973","8","9",
"9068","2","1974","5","4",
"9069","3085","1998","4","6",
"9070","7680176","1973","6","4",
"9071","28","2010","8","9",
"9072","42","1988","9","2",
"9073","0","1970","5","7",
"9074","890","1999","7","9",
"9075","379829346","1971","9","5",
"9076","6","1987","7","2",
"9077","4","2007","8","4",
"9078","89","1983","4","2",
"9079","27509856","2000","1","2",
"9080","608","1995","8","2",
"9081","6984631","1990","1","6",
"9082","85398775","1986","8","1",
"9083","928","2010","8","1",
"9084","487","1997","1","3",
"9085","344","1991","1","8",
"9086","24805","2006","8","7",
"9087","672366","1998","9","1",
"9088","57422","1997","2","5",
"9089","47001","2022","5","8",
"9090","3963640","1970","4","5",
"9091","65502","1993","1","9",
"9092","71206","1994","1","5",
"9093","55589008","2003","3","9",
"9094","515586","1975","1","7",
"9095","0","1976","3","4",
"9096","66264","2023","2","5",
"9097","762442","1988","5","5",
"9098","37","2019","6","7",
"9099","306741608","1998","3","6",
"9100","830389","2024","1","3",
"9101","0","1971","9","9",
"9102","9","1973","6","7",
"9103","729856500","1976","6","6",
"9104","2852155","1988","7","9",
"9105","6222","2021","3","6",
"9106","0","1989","6","6",
"9107","0","2001","8","8",
"9108","666179","2025","4","5",
"9109","21181","1973","9","5",
"9110","862","1975","2","3",
"9111","60658761","1980","9","7",
"9112","61517","2006","5","5",
"9113","69","1973","2","4",
"9114","4685997","2008","3","5",
"9115","22630","1972","3","8",
"9116","656062","1978","6","5",
"9117","666","2025","9","8",
"9118","846484872","1992","9","3",
"9119","6837453","2011","4","8",
"9120","4201","1974","3","6",
"9121","50162354","2002","7","3",
"9122","58963","2015","8","2",
"9123","4043","1991","5","3",
"9124","8438","2001","8","3",
"9125","632381","1998","2","5",
"9126","13940","1974","9","7",
"9127","945","1988","2","3",
"9128","595","1989","3","3",
"9129","372","1979","7","6",
"9130","20879582","1970","2","4",
"9131","32019925","1981","5","1",
"9132","3174","2001","1","3",
"9133","97715","1995","2","5",
"9134","768","1980","9","4",
"9135","12","1994","7","2",
"9136","2","1988","1","1",
"9137","388","1988","7","6",
"9138","609","1989","9","8",
"9139","0","2015","8","9",
"9140","26379","2013","1","3",
"9141","3","1988","3","6",
"9142","8124204","2012","9","2",
"9143","1","1976","3","8",
"9144","2","1984","5","1",
"9145","0","1975","3","7",
"9146","65838855","1999","7","6",
"9147","42819212","1970","4","1",
"9148","1917904","2013","1","6",
"9149","4","2002","2","9",
"9150","142","2013","5","7",
"9151","13432","2017","7","6",
"9152","2790","2013","4","6",
"9153","226853","2001","8","6",
"9154","311461","2001","5","4",
"9155","183655122","1971","9","4",
"9156","21174871","1988","9","8",
"9157","6991052","2018","1","4",
"9158","666575","2000","5","4",
"9159","0","2006","1","7",
"9160","94136989","1995","2","3",
"9161","5","2015","4","1",
"9162","55","1982","5","1",
"9163","433755178","2006","9","1",
"9164","0","2013","4","7",
"9165","826","2025","9","8",
"9166","771318","1991","2","9",
"9167","46699422","1992","2","6",
"9168","0","1983","5","4",
"9169","4","1993","9","5",
"9170","773","2001","7","8",
"9171","4760","2015","7","1",
"9172","7083435","2014","9","1",
"9173","5434512","1976","3","2",
